,longitud,latitud
48534,-3.7351324,40.3854855
50524,-3.7367731,40.3854968
50445,-3.7399305,40.3855102
50525,-3.7366808,40.385523
50451,-3.7366359,40.3855389
50450,-3.7365932,40.3855437
3599,-3.7376562,40.3855464
17088,-3.7407241,40.3855891
3597,-3.7398318,40.3856263
50526,-3.736404,40.3856553
26593,-3.7392276,40.3856841
3586,-3.7394336,40.3856872
3592,-3.7399216,40.3856897
36240,-3.733899,40.3856927
3585,-3.7387056,40.3857014
50527,-3.7362795,40.385755
3595,-3.7398683,40.3858425
36410,-3.7399929,40.3859529
3580,-3.73786,40.385965
36631,-3.7379577,40.3861958
50528,-3.7355242,40.3862356
6030,-3.7416618,40.3862897
50529,-3.7352796,40.3863761
25489,-3.7344473,40.3863768
50530,-3.7352217,40.3864154
50531,-3.7351659,40.3864529
36669,-3.7345634,40.3864783
50532,-3.7351165,40.3864856
7951,-3.7538916,40.3858362
9263,-3.7526168,40.3863771
17123,-3.7555084,40.3864882
1527,-3.7515176,40.3865397
13,-3.7522395,40.3865761
9267,-3.751623,40.3866438
51849,-3.7516925,40.3866834
51857,-3.7517788,40.3867025
9264,-3.7517592,40.3867223
9269,-3.7518468,40.3867691
5059,-3.7441197,40.3861178
51497,-3.7444952,40.3861721
51553,-3.744312,40.3862917
51495,-3.7437174,40.386358
5891,-3.7444263,40.3863836
38824,-3.7496579,40.3864236
6031,-3.741975,40.3864713
17068,-3.7456825,40.3867241
51552,-3.7455481,40.3867454
5062,-3.7449782,40.3867621
3593,-3.7400426,40.3864865
3581,-3.7399567,40.3865478
3583,-3.7398661,40.386672
51193,-3.7374301,40.386715
7816,-3.7387953,40.3867338
3591,-3.7397873,40.3867493
17050,-3.7330208,40.3867644
51160,-3.7399036,40.3868227
51194,-3.7372448,40.386866
50533,-3.7345522,40.3868681
51195,-3.7344957,40.3868716
50536,-3.7339471,40.3868861
3594,-3.7395527,40.3869092
17072,-3.736773,40.3869347
50537,-3.7338076,40.3869645
3582,-3.7399875,40.386977
3596,-3.7401654,40.3869997
50534,-3.7342926,40.3870397
50538,-3.7336832,40.3870707
50535,-3.7341359,40.3871427
5063,-3.7425597,40.3869103
55756,-3.7429833,40.3869155
6028,-3.7426249,40.3869368
5071,-3.7435124,40.3870075
51499,-3.7447728,40.3870608
5066,-3.7434492,40.3870657
5889,-3.7473256,40.3871106
51498,-3.7455601,40.387117
51500,-3.744797,40.3871547
5061,-3.7450882,40.3871908
50539,-3.733548,40.387159
17060,-3.739243,40.3871889
51161,-3.7402221,40.3872828
51163,-3.7404781,40.3873045
51158,-3.739984,40.3873141
51162,-3.7402407,40.3873245
50541,-3.7332154,40.3873682
51164,-3.7406839,40.387427
50540,-3.7336166,40.3874679
13141,-3.7364549,40.3874739
9262,-3.7520124,40.386846
9266,-3.7520027,40.3869678
9268,-3.7521546,40.3870361
49369,-3.7545742,40.3871996
9127,-3.7569582,40.3872241
1846,-3.7519263,40.3872757
51645,-3.7565996,40.3875192
49370,-3.7565572,40.3876026
51651,-3.7561451,40.3876123
51650,-3.7564429,40.3878379
51496,-3.7433539,40.3872395
52541,-3.7450619,40.3872395
5065,-3.7418233,40.3872579
28916,-3.7441037,40.3872612
6027,-3.7432824,40.3872677
6029,-3.7427551,40.3872913
51494,-3.743134,40.3874019
17089,-3.7443442,40.387436
5057,-3.7440111,40.387505
51853,-3.7444375,40.3875296
15703,-3.7214911,40.3853618
15701,-3.7215609,40.3853618
15704,-3.7222736,40.3853811
15708,-3.7224891,40.3854044
15707,-3.7225886,40.3854104
15700,-3.7226916,40.3854286
16999,-3.7249989,40.3857617
43985,-3.724136,40.3858568
43984,-3.7240648,40.3860942
43983,-3.7240594,40.3861371
17086,-3.7308195,40.3859215
15715,-3.7260895,40.3859333
40310,-3.7272201,40.385959
20393,-3.7276945,40.3860726
43982,-3.7278524,40.3861089
43980,-3.727962,40.3861681
43962,-3.7279097,40.3861755
43979,-3.7279481,40.3861984
43981,-3.7278111,40.3862194
43977,-3.7270429,40.3862279
43974,-3.7270922,40.3862393
43976,-3.7270222,40.3862655
43975,-3.727059,40.3863013
15692,-3.7281633,40.3863102
15716,-3.7281852,40.3863185
16996,-3.7282244,40.3863445
15713,-3.72839,40.3867067
15720,-3.7294045,40.386846
43969,-3.7287266,40.3868887
43970,-3.7289396,40.386952
43973,-3.7287006,40.3869589
43968,-3.7290527,40.3869946
43972,-3.7287463,40.3869975
43965,-3.7288081,40.3870162
15712,-3.7291851,40.3870238
43971,-3.7286759,40.3870351
43966,-3.7287883,40.3870514
43967,-3.7289435,40.3870787
43964,-3.728784,40.3870872
36570,-3.7313704,40.387113
1018,-3.7249473,40.3862315
17036,-3.7219463,40.38666
26334,-3.7220025,40.3868868
48679,-3.7211378,40.3870142
21256,-3.7226443,40.3872019
36261,-3.7249055,40.3874441
611,-3.725068,40.3876001
36131,-3.7221403,40.3880934
951,-3.7250262,40.3882038
37327,-3.7249596,40.3886873
27002,-3.7315799,40.3875536
55912,-3.7319964,40.3875976
55911,-3.7317209,40.3876001
55910,-3.7316111,40.3876801
9818,-3.7314962,40.3877697
17008,-3.7272323,40.3877829
12601,-3.7298178,40.3878252
50548,-3.7323893,40.3879272
1964,-3.7297845,40.3879579
55905,-3.7313774,40.3879741
33852,-3.732004,40.3879757
55906,-3.7311691,40.3879953
50549,-3.7322605,40.3880105
55909,-3.7321006,40.388014
55907,-3.7310674,40.388074
51191,-3.7322891,40.3880855
43963,-3.7314123,40.388101
51192,-3.7321997,40.3881344
55908,-3.7311839,40.388144
17033,-3.729171,40.3881495
12606,-3.726518,40.3882564
36613,-3.7318322,40.3882564
12603,-3.7317423,40.3883156
55892,-3.7298527,40.3883797
9816,-3.730269,40.3883799
9819,-3.7311118,40.3883825
9812,-3.7306618,40.388491
15717,-3.7314138,40.3885202
55880,-3.7308597,40.3885234
12602,-3.7296254,40.3885609
15693,-3.7309565,40.3885937
21259,-3.7270384,40.3885963
25490,-3.729554,40.3886897
55878,-3.731792,40.3886941
55877,-3.7317159,40.3887119
9811,-3.7318875,40.3887205
9817,-3.7310805,40.3887362
55879,-3.7316769,40.3887409
55894,-3.7297986,40.388757
55881,-3.7309641,40.3888395
55882,-3.7308551,40.3889093
55904,-3.7290353,40.3889445
55883,-3.7307925,40.3889782
55903,-3.7291791,40.3889869
55893,-3.7295132,40.388993
55884,-3.7306835,40.3890462
55902,-3.7292614,40.3890663
55885,-3.7305849,40.3891072
55895,-3.7296887,40.3891479
55896,-3.7298035,40.3892341
3587,-3.7404484,40.3874782
7817,-3.739973,40.3874822
51168,-3.7404617,40.3875579
50542,-3.7334879,40.3875823
50544,-3.7333935,40.3876313
50543,-3.7333291,40.3876444
50545,-3.7332798,40.3876869
51159,-3.7397854,40.3876946
51156,-3.7395764,40.3876962
51157,-3.739978,40.3877012
5055,-3.7436175,40.3875982
51501,-3.7445864,40.3876369
51502,-3.7441841,40.387643
5890,-3.7449438,40.3876459
51490,-3.7429047,40.3877053
51503,-3.7447728,40.3877554
5067,-3.7444684,40.3877849
2117,-3.7429548,40.3878201
5058,-3.7443947,40.3878441
51551,-3.7440121,40.3879324
50546,-3.7332304,40.3877163
17051,-3.7350227,40.3877475
51166,-3.7405657,40.3877546
51167,-3.7403643,40.3877646
51165,-3.7402472,40.3877679
50547,-3.7324923,40.3878487
3578,-3.7402421,40.3879475
17052,-3.7396615,40.3879584
25221,-3.736042,40.3879864
644,-3.7417133,40.3880584
51649,-3.7563332,40.3878439
51653,-3.7562831,40.387937
51652,-3.7564241,40.3879573
17096,-3.7559567,40.3879879
51648,-3.7558599,40.3881352
51647,-3.7557721,40.3882701
51654,-3.7559101,40.3885804
17097,-3.7564719,40.3892611
51657,-3.7554727,40.389275
51656,-3.7553499,40.3893136
51200,-3.7402678,40.3881273
33972,-3.7402346,40.3882459
3579,-3.7400159,40.388265
51199,-3.7402729,40.3883352
5064,-3.7417634,40.3883962
3590,-3.74005,40.3885625
3589,-3.7402769,40.3886942
17063,-3.7374726,40.3888537
10490,-3.7324526,40.3889003
17078,-3.7408358,40.3890455
51493,-3.7424983,40.3879556
1351,-3.7455367,40.3879747
51854,-3.7444855,40.388298
45183,-3.7420274,40.3885466
51491,-3.7421215,40.3890098
51492,-3.7418814,40.3890547
51852,-3.7440164,40.3891007
17069,-3.7421309,40.389213
48535,-3.7467673,40.3894661
38825,-3.7453227,40.3899738
638,-3.7363478,40.3891325
5056,-3.7407208,40.3893327
44012,-3.7369683,40.3893494
46591,-3.7379822,40.3893603
55163,-3.7341117,40.3893851
10327,-3.7344562,40.3895017
25224,-3.7392238,40.3895216
1692,-3.7399932,40.3895687
6844,-3.7353538,40.3896366
55380,-3.736628,40.3896378
664,-3.7538461,40.3893443
51655,-3.7549431,40.3894065
9265,-3.7520657,40.3894107
52073,-3.7516621,40.3894674
9118,-3.7523004,40.3895252
52074,-3.7516272,40.3895481
9122,-3.7523947,40.3895888
52075,-3.7516192,40.3896155
52077,-3.7525003,40.3896655
9120,-3.7522961,40.3896731
9123,-3.7525518,40.3897104
51662,-3.7554727,40.3897157
51661,-3.7552977,40.3897356
44792,-3.7519957,40.3897552
52079,-3.7526473,40.3897809
52345,-3.7525384,40.3897933
52069,-3.7519115,40.3898096
9117,-3.7521782,40.3898203
52080,-3.7527177,40.3898472
9124,-3.7528223,40.3899185
52072,-3.7515843,40.3899567
9121,-3.7524,40.3899632
52081,-3.7528908,40.389974
52076,-3.7524332,40.3899934
9125,-3.7524905,40.3900305
51658,-3.7558027,40.3900314
52070,-3.7518364,40.3900516
52082,-3.7530035,40.3900573
51659,-3.7558058,40.3900852
9119,-3.7525912,40.3901115
55162,-3.7340386,40.3896456
17076,-3.7365265,40.3896482
9535,-3.7353697,40.389948
5072,-3.7412007,40.3900484
17079,-3.7392856,40.3901214
44035,-3.7374766,40.3902033
17047,-3.7363347,40.3904162
9550,-3.7341895,40.3908179
17057,-3.741508,40.3908825
9563,-3.7373403,40.3908966
9126,-3.7531031,40.3901299
52067,-3.7515105,40.3901834
52071,-3.7518002,40.3901875
51954,-3.752802,40.3902378
51922,-3.7515009,40.3902461
51660,-3.755815,40.3902945
52078,-3.7529643,40.3903647
52068,-3.7517546,40.3903663
51663,-3.7554734,40.3904517
52066,-3.7517238,40.3904756
51550,-3.7435659,40.3900153
41711,-3.7418433,40.3900224
51516,-3.7439366,40.3900874
51515,-3.7438656,40.3902074
52015,-3.7434693,40.3902559
51856,-3.7437092,40.3905705
17081,-3.743581,40.3906169
51548,-3.7430237,40.3906934
51513,-3.7430736,40.3907513
51514,-3.74337,40.390924
26976,-3.753884,40.3906926
3390,-3.7534611,40.3907092
9128,-3.753527,40.3908018
51920,-3.7516021,40.3908507
52339,-3.7536744,40.3908795
52340,-3.7538166,40.3909801
50762,-3.7538749,40.3910154
52341,-3.7539071,40.3911053
7978,-3.7559155,40.3911583
3391,-3.7557954,40.3911785
25779,-3.7422423,40.3909741
51512,-3.7432909,40.3910394
51511,-3.7431648,40.3910772
23544,-3.7461958,40.3911141
602,-3.7510856,40.391146
51510,-3.7433741,40.3912559
34392,-3.742166,40.3912912
51509,-3.7433204,40.391307
2138,-3.7510856,40.3913501
51507,-3.7431447,40.3914715
9561,-3.7377601,40.3911006
9558,-3.737991,40.3912201
9542,-3.7381351,40.3912911
55381,-3.7401831,40.3912919
9562,-3.7373787,40.3912975
9552,-3.7382241,40.3913314
9532,-3.7382983,40.3913685
9564,-3.7383979,40.3914186
9569,-3.7384953,40.3914638
9546,-3.7377537,40.3914847
52343,-3.7541237,40.3912232
52342,-3.753895,40.3912524
52344,-3.7542484,40.391305
51933,-3.7515016,40.3913076
51539,-3.7544828,40.3914762
29219,-3.7530878,40.3915228
7979,-3.754669,40.3916269
50814,-3.7558278,40.3916397
51930,-3.7518525,40.3917094
51931,-3.7516943,40.3917186
51506,-3.7430924,40.3915225
51508,-3.7435591,40.3915327
34169,-3.7422797,40.3916593
34168,-3.7421456,40.3916859
51928,-3.7511042,40.3918627
51927,-3.7508329,40.3918653
51505,-3.7420356,40.391881
51848,-3.7427278,40.3919189
52014,-3.7419076,40.3920057
51504,-3.7425479,40.3921262
44036,-3.7371489,40.391499
9560,-3.7378448,40.3915283
17044,-3.7381736,40.3916433
34391,-3.7403118,40.3916444
9559,-3.7381817,40.3916897
34167,-3.7414048,40.3917586
17087,-3.7333744,40.3919834
51198,-3.7403224,40.3921075
51851,-3.7417044,40.392163
9534,-3.739915,40.3921771
51929,-3.7521046,40.3917197
51537,-3.7558577,40.3917486
7976,-3.7549347,40.3917971
17130,-3.7516756,40.3918177
51538,-3.7557851,40.3918381
50977,-3.7547863,40.3918545
5436,-3.7553077,40.3918619
51932,-3.7516809,40.3918902
51291,-3.7559176,40.3919383
51924,-3.7518092,40.391973
20735,-3.8091278,40.3557286
20736,-3.8090891,40.3557737
20737,-3.809154,40.3558179
55681,-3.8141871,40.3559347
50878,-3.8138883,40.3562109
1544,-3.8102032,40.3562347
2018,-3.8116503,40.3571075
45281,-3.8075304,40.3574246
44238,-3.8124034,40.3777788
35037,-3.8138468,40.3778114
6174,-3.80293,40.3645089
41440,-3.8040993,40.365379
6175,-3.8039976,40.3656075
41638,-3.8018891,40.3674431
43057,-3.8018199,40.3685294
48636,-3.7990914,40.3812863
48298,-3.7991815,40.3822485
35038,-3.7988118,40.3823259
48951,-3.7993898,40.3824225
35039,-3.7988577,40.382717
31669,-3.8319888,40.3582937
31670,-3.8320346,40.3583737
31671,-3.8321451,40.3584928
31665,-3.8331656,40.3584956
31664,-3.8327735,40.358505
31663,-3.8328021,40.3586014
44450,-3.8204084,40.3754321
44449,-3.8215967,40.3813059
33722,-3.8409214,40.3907871
50479,-3.843006,40.3923924
50480,-3.8478358,40.3929883
14764,-3.8340141,40.3960779
35578,-3.8394625,40.4049621
34203,-3.8393252,40.4049872
34218,-3.8353434,40.4055543
34216,-3.8355612,40.4055664
34217,-3.8357461,40.4056088
34219,-3.8359576,40.4056322
21187,-3.8398093,40.4056502
34202,-3.8390407,40.4056631
48853,-3.8113633,40.3786506
39015,-3.813599,40.4079679
39017,-3.8176979,40.4088926
44432,-3.805492,40.4221016
41376,-3.8176518,40.4228758
44575,-3.8164563,40.4229321
38110,-3.8070329,40.4229751
38948,-3.8059033,40.4262768
40688,-3.814328,40.4283822
5139,-3.808712,40.4283957
34226,-3.8361844,40.4056634
34227,-3.8360658,40.4056756
34223,-3.8360413,40.4057176
10466,-3.8390041,40.4057258
34228,-3.8363857,40.4057528
34224,-3.8365117,40.4058054
34220,-3.8366135,40.4058372
34225,-3.8363008,40.4058453
50194,-3.839559,40.4058787
34222,-3.8365652,40.4058796
34221,-3.8366937,40.4058805
34215,-3.8367953,40.4059043
10467,-3.8380601,40.4059196
47420,-3.8385609,40.4059546
34213,-3.8367593,40.4059808
34212,-3.8368619,40.4059908
34210,-3.8367244,40.4060093
47421,-3.8386672,40.406024
34211,-3.8367141,40.4060287
34214,-3.8368155,40.4060291
34208,-3.8369116,40.4060668
34236,-3.8307416,40.4060753
34205,-3.8368176,40.4061024
34209,-3.8370006,40.4061268
34207,-3.8369601,40.4061367
34204,-3.8368709,40.4061518
34206,-3.8368878,40.4062368
21185,-3.8371101,40.4062661
21186,-3.8350222,40.4078287
39001,-3.8184392,40.4091264
1610,-3.7694349,40.383018
5950,-3.7646311,40.3831751
39480,-3.7642784,40.3832582
17103,-3.7678471,40.3833442
9796,-3.7647573,40.3836301
50831,-3.7643698,40.3836481
5947,-3.7643232,40.3836862
9141,-3.7656637,40.3838767
9142,-3.7653348,40.3838929
23681,-3.7641286,40.3852309
53284,-3.7607167,40.3840677
17098,-3.7585693,40.385326
51471,-3.7583878,40.3854279
55856,-3.7607607,40.3854891
51646,-3.7578769,40.3855089
55926,-3.761005,40.3855198
5499,-3.7639492,40.3855252
25219,-3.7601531,40.3856176
10096,-3.7639831,40.3856453
51472,-3.7593615,40.3857381
25216,-3.7664932,40.3852681
25217,-3.767081,40.3854228
25218,-3.7664755,40.3855283
10098,-3.7670457,40.3855959
5500,-3.7649056,40.3856434
5439,-3.7648237,40.3858538
5501,-3.7642673,40.3859435
5496,-3.7641259,40.3859662
54328,-3.7665035,40.3859697
10097,-3.7672764,40.3860372
55855,-3.7609918,40.385739
3262,-3.7630153,40.3857874
55927,-3.7605073,40.3857995
5817,-3.7592614,40.3858017
5814,-3.7591598,40.3858671
5822,-3.7630816,40.3859092
5821,-3.7590601,40.3859246
5823,-3.7632877,40.3859498
51463,-3.7581963,40.3859693
5498,-3.7640211,40.3859831
7236,-3.7589546,40.385987
5497,-3.7639305,40.3859977
5495,-3.7638195,40.3860156
7231,-3.7581531,40.3860464
51462,-3.7585144,40.386104
51474,-3.7586028,40.3861609
5437,-3.7636625,40.3861948
51473,-3.7586878,40.3862746
51445,-3.757976,40.3863345
51470,-3.7583829,40.3863401
7235,-3.7583416,40.3864275
51469,-3.7582888,40.3865021
4313,-3.7590242,40.3865231
5820,-3.7639889,40.3865328
51468,-3.7582498,40.3865527
7230,-3.7591739,40.386562
5819,-3.7592922,40.3865958
51467,-3.7582141,40.3866047
51466,-3.7581752,40.3866615
51475,-3.7590645,40.3867147
5815,-3.7593296,40.3867202
51465,-3.7580324,40.3868111
5438,-3.7638556,40.3868187
51464,-3.7579876,40.3869852
7234,-3.7591848,40.3870883
7232,-3.7579571,40.3871185
5818,-3.7591538,40.3871469
5824,-3.7599569,40.3871479
5825,-3.7597635,40.3871745
5826,-3.7596934,40.387229
53372,-3.7764826,40.3819864
1016,-3.7706532,40.3820024
17115,-3.7717478,40.3820949
10104,-3.7747772,40.3829046
10102,-3.7720682,40.383587
10105,-3.7702497,40.3838383
10103,-3.7705179,40.3838649
10099,-3.7725609,40.3842205
1098,-3.7739609,40.386527
2005,-3.7733646,40.3920894
25220,-3.7670344,40.38617
540,-3.7643136,40.3863802
7988,-3.7652899,40.3870587
7987,-3.7660562,40.3877528
9343,-3.7655243,40.3878357
7899,-3.7660957,40.3878815
9333,-3.7655525,40.3879137
7897,-3.7661296,40.38798
7898,-3.7655914,40.3880427
9340,-3.7661751,40.3881577
5813,-3.7590553,40.3873189
50748,-3.7616016,40.3873404
50749,-3.7616513,40.3873782
35978,-3.7616884,40.3874188
5494,-3.7590048,40.3874231
35979,-3.7617531,40.3874711
17117,-3.7620842,40.3877743
50747,-3.7622739,40.3878877
1468,-3.7613129,40.3880342
50750,-3.7618419,40.388058
52692,-3.7799282,40.3811262
52669,-3.7803685,40.3811431
53597,-3.7811795,40.381144
53371,-3.7790777,40.3811465
52815,-3.7797754,40.3811492
52691,-3.7799067,40.3811526
53594,-3.7810593,40.3811602
52690,-3.7799906,40.3811684
52816,-3.7796477,40.3811709
52689,-3.7799067,40.3811866
52817,-3.7795836,40.3811879
53376,-3.7800595,40.3811892
52671,-3.7801596,40.3812024
52668,-3.7803977,40.3812152
53395,-3.7794714,40.381223
52818,-3.779603,40.381232
52688,-3.7801069,40.3812494
53600,-3.7813748,40.3812543
53601,-3.7813514,40.3812574
53396,-3.7794801,40.3812588
52667,-3.7804189,40.381261
53397,-3.7794224,40.3812624
52823,-3.7796893,40.3812707
53602,-3.7814271,40.3812714
53398,-3.7793185,40.3812761
52821,-3.7796134,40.3812962
53603,-3.78144,40.3813005
52686,-3.7802826,40.3813063
53370,-3.7783704,40.3813098
53404,-3.7792068,40.3813271
53400,-3.7792032,40.3813371
52820,-3.7796411,40.3813387
53403,-3.7791646,40.3813449
52684,-3.7803619,40.381345
53418,-3.7803849,40.3813496
53417,-3.7802,40.3813521
52685,-3.7803203,40.3813556
53412,-3.779836,40.3813581
53416,-3.7802241,40.3813608
53401,-3.779063,40.3813658
53585,-3.7785967,40.3814838
53586,-3.7785436,40.3814939
53407,-3.7792128,40.3815189
53707,-3.7801584,40.381526
53406,-3.7792585,40.3815646
53405,-3.779186,40.3815763
17091,-3.780695,40.3815791
53574,-3.7788867,40.3815834
53708,-3.7798332,40.3815911
53716,-3.7809653,40.3815921
53588,-3.7788287,40.3815939
54794,-3.7816758,40.3815958
53590,-3.7787488,40.3816166
53587,-3.7785985,40.3816416
53709,-3.7795222,40.3816559
53711,-3.7794039,40.3816625
53712,-3.7793835,40.3816658
53710,-3.7794497,40.3816716
53568,-3.7777874,40.3816866
53567,-3.7777625,40.3816913
53753,-3.7785975,40.3821119
53729,-3.7797674,40.3821206
53752,-3.7786271,40.3822131
53755,-3.778625,40.3822345
53732,-3.77973,40.382251
53751,-3.7786424,40.3822522
25654,-3.7823585,40.3822805
53748,-3.7789776,40.3822829
53810,-3.7781266,40.3822994
53738,-3.7796336,40.3823112
53741,-3.7795426,40.3827271
53809,-3.7791592,40.3827511
53743,-3.7792965,40.382761
53744,-3.7793087,40.3827783
53746,-3.7794628,40.3829171
53745,-3.7796181,40.3830113
25655,-3.7825438,40.3830852
31629,-3.782215,40.3832391
31630,-3.7823891,40.3833221
54012,-3.7803771,40.3837155
54011,-3.7804133,40.3837268
695,-3.7789832,40.3837547
54010,-3.7804831,40.3837605
25213,-3.7792787,40.383849
53792,-3.7785795,40.3842555
53791,-3.7785175,40.3843263
17107,-3.7815578,40.3846854
8989,-3.7823299,40.3847203
8985,-3.7824366,40.3847696
8990,-3.7825395,40.3848161
48297,-3.7955025,40.3840806
54566,-3.7965919,40.393711
10551,-3.7959285,40.3937657
54565,-3.7960769,40.3939518
21320,-3.7966179,40.3940624
10550,-3.7959234,40.39407
10121,-3.7956617,40.394106
5882,-3.7961404,40.3942205
37190,-3.7968142,40.3945513
37191,-3.7964092,40.3946024
11156,-3.7651477,40.3881732
17112,-3.7661406,40.388212
9331,-3.7662054,40.3882418
9335,-3.7662382,40.388345
9341,-3.7657113,40.3883893
9334,-3.7662737,40.3884486
9342,-3.7663267,40.3886507
11159,-3.7646267,40.3886992
9336,-3.7663452,40.3887529
9339,-3.7663974,40.3888824
50751,-3.7617321,40.3882119
11157,-3.7640427,40.3882487
51449,-3.7612845,40.3882866
848,-3.7625512,40.3886546
51450,-3.7605147,40.3888443
51447,-3.7606609,40.3888525
52104,-3.7607823,40.3888539
51448,-3.760858,40.3888586
34040,-3.7619983,40.3889186
5402,-3.758471,40.3889831
44992,-3.7591293,40.3890465
846,-3.7624389,40.3890501
52107,-3.7613946,40.3890772
52109,-3.7604289,40.3890896
52112,-3.7611047,40.389107
30981,-3.7614818,40.389118
17125,-3.7611064,40.3891763
52110,-3.7604207,40.3891801
52115,-3.7613913,40.3891876
52101,-3.7611289,40.389235
52099,-3.761377,40.3892365
52100,-3.7611195,40.3892518
51446,-3.7608379,40.3892539
52108,-3.7605657,40.3892558
52114,-3.7610037,40.3892583
52105,-3.7609044,40.3892583
52111,-3.7604077,40.3893215
25222,-3.7592534,40.3893244
52116,-3.7610819,40.3893513
25223,-3.7601027,40.3893515
52117,-3.7603996,40.389427
52113,-3.7610786,40.3895349
21237,-3.7603912,40.3895597
52106,-3.7603882,40.3897395
51457,-3.7623547,40.3897585
52103,-3.7610558,40.3897755
52102,-3.7610509,40.3899442
13886,-3.7600156,40.3900118
51459,-3.7625599,40.3900608
51458,-3.7626028,40.3900741
9332,-3.7664455,40.3890041
9330,-3.7652844,40.3891445
9337,-3.7665001,40.3891602
9338,-3.766043,40.3897867
12102,-3.7656093,40.389842
46165,-3.7645931,40.3907258
